#StopPointNumber;StopPointName;StopAreaNumber;LocationNorthingCoordinate;LocationEastingCoordinate;ZoneShortName;StopAreaTypeCode;LastModifiedUtcDateTime;ExistsFromDate
00101;Stavsnäs;101;59.2865104979693;18.7048262994286;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00102;Styrsvik;102;59.2802666088178;18.7313783519481;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00103;Nämdöböte;103;59.2088268465829;18.7399218125326;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00104;Aspö;104;59.2157454470392;18.7533225032050;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00105;Idöborg;105;59.2042855337483;18.7576059070945;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00106;Östanvik;106;59.1973533499037;18.7400578888828;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00107;Kalkberget;107;59.1913776316616;18.7194125189386;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00108;Västanvik;108;59.1874610661524;18.7069832758530;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00109;Solvik;109;59.1845738250655;18.7003148324133;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00110;Orrön;110;59.1805803901280;18.7005545561398;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00111;Sand;111;59.1822693333906;18.6932766823772;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00112;Bunkvik;112;59.1774157392466;18.6698907208097;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00113;Ängsholmen;113;59.1725660718774;18.6559775730929;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00114;Uvö;114;59.1748408194636;18.6489054612439;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00115;Sunnansund;115;59.1709140699329;18.6391142125911;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00116;Mörtö;116;59.1625293846832;18.6290101659594;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00117;Mörtö södra;117;59.1526031092949;18.6162316208761;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00118;Gatan;118;59.2944957181915;18.7563939049874;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00119;Långvik;119;59.2964164795759;18.7718734487232;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00120;Västra Skarprunmarn;120;59.3055673225399;18.8138626311419;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00121;Hasselkobben;121;59.3145839902619;18.8329331457385;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00122;Hasselö;122;59.3165126317772;18.8450008807874;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00123;Mjölkkilen;123;59.3027065817615;18.8430658890797;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00124;Idholmen;124;59.2990604253744;18.8568613190155;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00125;Sandhamn;125;59.2884957073876;18.9157345757260;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00126;Harö;126;59.3391077758351;18.9005456618631;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00127;Hagede;127;59.3461038268253;18.8994766291002;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00128;Koviksudde;128;59.3633039646327;18.3422061674697;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00129;Norra Lagnö;129;59.3553873403695;18.4116534808533;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00130;Bjurön;130;59.4390551391783;18.4397750351671;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00131;Losten;131;59.4539674809195;18.4453629421053;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00132;Storkrån;132;59.4549319926308;18.4549465930081;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00133;Lilla Saxaren;133;59.4520051649946;18.4721100798063;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00134;Stora Saxaren;134;59.4502840092064;18.4829281456051;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00135;Bernhardsro;135;59.4273268923524;18.4191747636220;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00136;Björknäs;136;59.4271500575797;18.4244137443706;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00137;Skäggaudd;137;59.4239115453406;18.4242340352804;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00138;Lilla Betsö;138;59.4284617623739;18.4333285842884;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00139;Stora Isskär;139;59.4271749533961;18.4401383422820;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00141;Halleberg;141;59.4260379384289;18.4603549377339;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00142;Skärmaräng;142;59.4204101846652;18.4676859651028;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00143;Vårholma;143;59.4242966202414;18.4717629606303;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00144;Vårlunda;144;59.4233466234446;18.4830737509156;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00145;Sippsö;145;59.4219119141564;18.4938872862978;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00146;Lillsved;146;59.4132266567329;18.4960883027081;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00147;Södra Grinda;147;59.4072558956095;18.5529038285340;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00148;Norra Grinda;148;59.4191472442258;18.5588723838114;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00149;Viggsö;149;59.4087367962717;18.5354062858068;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00150;Norra Svartsö;150;59.4588779810136;18.6766495337387;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00151;Karklö;151;59.4165605153646;18.6290795453961;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00152;Trångholmen;152;59.4288948070418;18.6467663196118;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00153;Alsvik;153;59.4377694806383;18.6570326989740;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00154;Hjälmö;154;59.4197299095745;18.6777038247565;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00155;Trädgårdarna;155;59.4314375534537;18.6758753820834;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00156;Skälvik;156;59.4438310126580;18.6808411234307;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00157;Karlshem;157;59.4343355212608;18.6894682106145;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00158;Lådna;158;59.4337891673159;18.7019754332613;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00159;Träskökvarn;159;59.4419917804430;18.6998551728059;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00160;Gistholmen;160;59.4519523333177;18.7457097196340;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00161;Söderboudd;161;59.4554433011069;18.7398554486359;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00162;Hägerö;162;59.3976852048034;18.6172405954864;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00163;Gällnö;163;59.3902095866790;18.6393714056889;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00164;Galtholmen;164;59.3849056010878;18.6903909427340;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00165;Gällnönäs;165;59.3965098662142;18.7058020135075;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00166;Puttisholmen;166;59.3765457044533;18.6324577470814;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00167;Ängsholmen;167;59.3798877524738;18.6501807993265;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00168;Sollenkroka;168;59.3730961704630;18.6988213473382;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00169;Sollenkrokaö;169;59.3778298130648;18.7073043021511;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00170;Arbodaö;170;59.3774347400536;18.7294145117179;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00171;Ytterö;171;59.3825767362309;18.7721808609451;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00172;Träskö-Gåln;172;59.3844817015507;18.7733333235022;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00173;Norra Stavsudda;173;59.4041633704657;18.7799704601790;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00174;Södra Träskö;174;59.3828672553905;18.7909388460676;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00175;Södra Stavsudda;175;59.3882434594568;18.8102883575597;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00176;Korsö;176;59.3814790128158;18.8142141535347;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00177;Granholmen;177;59.3728675952059;18.8772728427547;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00178;Södermöja;178;59.4037246346685;18.8745353389820;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00179;Möjaström;179;59.4039352107557;18.8747481870064;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00180;Berg;180;59.4061623072314;18.8888685339262;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00181;Löka;181;59.4103273065545;18.8962075689584;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00182;Ramsmora;182;59.4236609854543;18.9096926625065;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00183;Långvik;183;59.4423456760261;18.9209827020419;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00184;Dragedet;184;59.4432629110695;18.8864962204297;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00185;Stora Kalholmen;185;59.4552501234026;18.8224454969454;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00187;Boda brygga;187;59.3700856494580;18.6050831607966;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00193;Söderholm;193;59.3870609769841;18.8074191772229;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00195;Korsö;195;59.2870635041336;18.9469438528105;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00201;Årsta brygga;201;59.0819967720379;18.1735238691601;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00202;Gruvbryggan;202;58.9704858362420;18.3252254537058;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00203;Näsudden;203;58.9615726003289;18.2933999519569;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00204;Spränga;204;58.9577103393930;18.2943560506387;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00206;Ängsö;206;59.1948837399659;18.4425336522704;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00207;Gränö;207;59.1913364395594;18.4544434980021;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00208;Kalvholmen;208;59.1889136243339;18.4525755933530;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00209;Dalarö;209;59.1294799895030;18.4052307774399;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00210;Jutholmen;210;59.1252964968044;18.4091765712782;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00211;Aspö;211;59.1169119439815;18.4116668582728;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00212;Stora Segelholmen;212;59.1137936195731;18.4126525947524;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00213;Dalarö skans;213;59.1132023788479;18.3919297280415;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00214;Fåglarö;214;59.1040519818542;18.3986083976186;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00215;Hässelmara;215;59.0893109394047;18.4157682273476;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00218;Lättinge;218;59.0446772037543;18.3651652383677;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00219;Björkösund;219;59.0490628034137;18.3412615721687;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00220;Nåttarö;220;58.8818220305286;18.1097481144910;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00221;Aspö;221;58.9017026201230;18.1473625476621;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00222;Norrö;222;58.9050955756286;18.1499354142779;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00223;Rånö;223;58.9192558682959;18.1781232657869;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00224;Ålö;224;58.9199618907057;18.1914909545419;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00225;Kymmendö;225;59.1112757911196;18.4894593591404;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00226;Ornöboda;226;59.1118035567419;18.4839120440079;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00227;Söderviken;227;59.1025147166115;18.4840079702399;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00228;Fiversätraö;228;59.0708759637665;18.5162725945759;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00229;Mefjärd;229;59.0620814071211;18.4800208976375;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00230;Ornö kyrka;230;59.0520352803057;18.4332670216148;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00231;Fjärdlång;231;59.0354923321943;18.5104885173001;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00232;Rosenön;232;59.1640323182088;18.4685454463298;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00237;Rögrund;237;59.1658119186504;18.5842545461349;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00257;Edesön;257;59.1501901038441;18.4567871155114;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00269;Ekholmen;269;59.1669926235117;18.6623186421176;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00277;Telegrafholmen;277;59.2924969310753;18.9136941591101;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00278;Björkvik;278;59.2209401181861;18.5398537345860;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00279;Eknö;279;59.3056691262220;18.8508310187876;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00301;Strömkajen;301;59.3290068679171;18.0758287069400;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00304;Ropsten;304;59.3583378514813;18.1064212475474;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00305;Skeppsbron;305;59.3290068679171;18.0758287069400;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00306;Slussen;306;59.3221643578992;18.0753020905798;A;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00307;Strandvägen;307;59.3311449401621;18.0788710979337;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00310;Slussen;306;59.3218639790093;18.0750185214198;A;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00312;Allmänna gränd;312;59.3240804897732;18.0946170248055;A;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00314;Skeppsholmen;314;59.3250499696652;18.0890067210151;A;FERRYBER;2014-06-19 00:00:00.000;2014-06-19 00:00:00.000
00316;Skeppsholmen västra;316;59.3245190314314;18.0811652249209;A;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00318;Fotografiska;318;59.3180900454698;18.0858746274368;A;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00401;Vaxholm;401;59.4018219344077;18.3555824310926;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00402;Granholmen;402;59.3761914890186;18.3087271473923;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00403;Edlunda;403;59.3751403189961;18.3185576343861;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00404;Furuholmen;404;59.3722171599155;18.3359736479235;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00405;Kalvholmen;405;59.3776672454790;18.3650325938841;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00406;Risberga;406;59.3702893518071;18.3625235130154;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00407;Vasholmen;407;59.3842420568947;18.3433830293488;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00408;Höganäs;408;59.3869466382418;18.3423880770640;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00409;Stora Ekholmen;409;59.3937292949281;18.3450432449097;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00410;Fredriksberg;410;59.3999912789635;18.3338178089986;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00411;Kastellet;411;59.4020863477783;18.3595123392708;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00413;Rindöbaden;413;59.3970165672750;18.3762126759049;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00414;Norra Tynningö;414;59.3930425748182;18.3764399217833;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00416;Ljungbergsgården;416;59.3664961479107;18.4058371664025;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00418;Norehill;418;59.3840368603157;18.3940480952045;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00419;Ramsö;419;59.3905319168029;18.3989275398800;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00420;Vegabryggan;420;59.3909836321753;18.4064627654989;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00421;Ramsöberg;421;59.3845466852158;18.4189261962145;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00422;Knutsholmen;422;59.3763746176398;18.4349820201840;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00423;Hästholmen;423;59.3652165511595;18.4409449952002;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00424;Skogsö södra;424;59.3680504710523;18.4429243979361;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00425;Skogsö udde;425;59.3662051739237;18.4337902633614;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00426;Stegesund;426;59.4131412487347;18.3677798509913;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00427;Skarpöborg;427;59.4140230244086;18.3713526652251;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00428;Edholma;428;59.4124136994630;18.3526437436966;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00429;Rindö hamn;429;59.3908271292602;18.4339886573866;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00430;Ytterby brygga;430;59.4249942746144;18.3554748400249;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00431;Vikingsborg;431;59.4220738781707;18.3606126174794;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00432;Karlsudd;432;59.3814345542607;18.3321015931175;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00433;Rindö västra;433;59.4029990664801;18.3651820685802;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00434;Storholmen södra;434;59.3933431849943;18.1341824500176;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00435;Storholmen östra;435;59.3969277454957;18.1446414369818;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00436;Frösvik;436;59.4032716597704;18.1539200065001;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00437;Storholmen norra;437;59.3987447872676;18.1354335527740;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00438;Åkershov;438;59.3747279901409;18.4118702298513;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00440;Orrlunda;440;59.3768946417171;18.4068092927002;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00501;Själbottna;501;59.5661009454925;18.7840210878242;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00502;Vagnsunda;502;59.5754915661850;18.7846212104725;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00503;Brokholmen;503;59.5884611176021;18.8324261762044;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00504;Glyxnäs;504;59.5915138256060;18.8549335036151;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00505;Alsvik;505;59.5994911565262;18.8510315416363;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00506;Bruket;506;59.6041810772701;18.8675478262531;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00507;Yxlövik;507;59.6155559487805;18.8708704435498;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00508;Almvik;508;59.6214102248847;18.8904832443158;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00509;Duvnäs;509;59.6275518377582;18.8936361955966;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00510;Kolsvik;510;59.6344150382641;18.9000851253377;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00511;Stämmarsund;511;59.6364679979303;18.9207280287431;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00512;Bergshyddan;512;59.6459275292212;18.9282419228809;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00513;Norrsund;513;59.6489720403202;18.9380548669965;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00514;Yxlö;514;59.6322310959353;18.8637888419188;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00515;Köpmanholm;515;59.6600542078186;18.9298755584298;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00520;Solö;520;59.6743758295847;18.7647522050160;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00521;Hemmarö;521;59.6480496579549;18.7960231615817;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00522;Söderäng;522;59.6400243363813;18.7906962439160;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00523;Högmarsö;523;59.6459871668306;18.8174515414836;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00524;Fårgångsö;524;59.6431367314289;18.8179766332773;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00525;Furusund;525;59.6580514030733;18.9166420411113;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00526;Norröra;526;59.6425991988034;19.0205709464962;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00527;Söderöra;527;59.6271673067114;19.0117343381849;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00528;Svartlöga;528;59.5802053403169;19.0669479208123;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00529;Rödlöga;529;59.5942222381266;19.1722290596535;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00530;Gräskö;530;59.6847552141555;19.0169548218559;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00531;Marö;531;59.7016104128349;19.0551336792783;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00532;Kapellskär;532;59.7180395441213;19.0710975110934;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00533;Tjockö Ångbåtsbrygga;533;59.7457670027639;19.1118054397937;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00534;Lidö;534;59.7699003357271;19.0789963682280;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00535;Tyvö;535;59.7719796278146;19.1243032032809;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00536;Idö;536;59.7994817036180;19.1148788510101;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00537;Östersjö;537;59.8337623042317;19.0778781968773;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00538;Granö;538;59.8362892763348;19.0885849357180;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00539;Arholma;539;59.8512332251953;19.1074135408376;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00540;Simpnäs;540;59.8698379330116;19.0771726522777;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00541;Räfsnäs;541;59.7520066696068;19.0811254885463;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00542;Roholmen;542;59.7557552882044;19.1268054701099;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00543;Gisslingö;543;59.7728771349599;19.1544268526904;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00545;Fejan;545;59.7437391713211;19.1669050078359;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00546;Tjockö norra;546;59.7550014506067;19.1210865961336;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00550;Nationalparken Ängsö;550;59.6217043384986;18.7540513077396;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
00551;Lågarö;551;59.7750067888593;18.9252275093215;;FERRYBER;2014-06-03 00:00:00.000;2014-06-03 00:00:00.000
